row_key,chm_m,topo_elevation,topo_slope,topo_aspect_cos,topo_aspect_sin,topo_tpi,dist_years_since
47,34.55778238196955,662.619873046875,17.556610107421875,0.7583884188416492,-0.288797005333551,27.840845108032227,100.0
48,32.220387894750225,533.236328125,14.08067512512207,-0.1287911335185608,0.961720355412115,13.80630111694336,57.920695761030665
49,32.500779177944196,556.8345947265625,7.992809295654297,0.6766549007869461,-0.08054918172529978,25.994802474975586,99.9369843352177
50,31.411544827022485,603.3800048828125,19.812963485717773,-0.9736444387577158,0.1509964702376957,5.512375831604004,28.470617293068354
51,30.250791096401194,461.611328125,2.904160976409912,-0.3077812734077292,-0.3954607235236401,-21.940004348754883,100.0
52,32.6284579281247,615.0140380859375,15.642621040344238,0.6966462326106012,0.6409456360540428,-6.469519138336182,100.0
53,32.01906234128704,504.7530517578125,20.02994155883789,-0.5121644471985954,-0.8318329376731249,-0.1276162713766098,86.82064123958118
54,28.881451787991832,776.414306640625,3.60417103767395,0.29570543077730455,-0.30556811742154844,18.86248207092285,92.82221103596065
55,28.99879896152801,728.7808227539062,4.725600719451904,0.32499211271686335,-0.04212263584903804,7.0419158935546875,56.04796248006862
56,26.963439384958,706.92138671875,9.089160919189453,0.3160393790197651,-0.8029862029335041,12.255924224853516,20.057945438880285
57,31.902637193389896,711.9022216796875,16.524059295654297,0.10147759675022741,0.9882406406831569,33.743106842041016,100.0
58,32.70189644159841,708.4794921875,8.439644813537598,0.40225870669666103,0.8724430617657579,8.509908676147461,0.0
59,24.119381029293617,687.8707275390625,6.862683296203613,0.6527207890682697,-0.6115716342404881,13.22749137878418,66.5893913334447
60,29.819150678296136,687.4082641601562,7.552096843719482,-0.20465807780579104,-0.9282618585428,17.477275848388672,100.0
61,30.241719943537333,677.2274780273438,12.149134635925293,0.5017203886410848,-0.6914750715044855,8.595863342285156,100.0
62,27.76562066512072,680.1024169921875,11.380387306213379,-0.8356567566102774,0.5110215552432094,-0.2991520166397095,100.0
63,28.42377590825315,622.3626098632812,6.819939136505127,-0.170215158312016,0.7682596169148408,-22.058696746826172,100.0
64,28.27275649562328,624.6975708007812,6.784335613250732,-0.79536558319091,0.39194255006083034,-17.49386215209961,98.41204330589967
