plot_id,rh98,cover,pai,fhd_normal,gedi_n_samples,gedi_temporal_coverage_months
386.0,7.668512229834302,0.1562514890100981,0.4765808055536527,1.9938024646657964,2,2
387.0,10.06188586102054,0.2024727655131994,0.6273206058576735,2.2672778174762938,2,2
366.0,7.221941871760179,0.2591433162218617,0.8850349417335502,1.870236194813086,1,1
371.0,6.034059439511026,0.1420682961798408,0.4946232257946443,1.8074747416333192,3,3
369.0,14.313389415899788,0.3970911622554874,1.3672277872389362,2.4724989791072,2,2
367.0,8.194129829041998,0.1548029864564054,0.3456272612616141,2.0637687094209234,1,1
372.0,8.203835174582874,0.1446615469782615,0.4229115860812256,2.0569882929759613,2,2
370.0,8.793131526695678,0.2034050510124494,0.6432022756312843,2.047035837991684,2,2
368.0,12.562635364485333,0.2858470096569819,0.9565575696138652,2.3879960023304108,1,1
352.0,7.998182464938463,0.1770781438848701,0.5374636229619202,2.0248953838752084,1,1
354.0,15.028417798787006,0.3715981132290047,1.339506946891114,2.54318707631889,2,2
353.0,12.212990828109383,0.3731814234050581,1.259173326680066,2.4021922385423857,1,1
357.0,13.670302800845292,0.3882228916311032,1.5238780648802128,2.440269032599888,1,1
356.0,13.729857339667689,0.4190374981155387,1.6494592760246478,2.5354893862769003,2,2
358.0,7.673505349417751,0.1920641948578665,0.6396727288491333,1.8829377405569705,2,2
355.0,14.047344273963112,0.3976766474371946,1.3328899867993194,2.549888013723573,1,1
340.0,9.591097660930652,0.2325505178068809,0.7014528658845832,2.1526907596737903,1,1
341.0,11.24779603618762,0.3025493910924257,1.2076255233722433,2.325883055290248,2,2
338.0,13.035567915251802,0.3126786983715657,1.0281008783501573,2.5028643761318783,1,1
339.0,8.56640299082213,0.1730888114515925,0.4938988716249384,1.9989388815152709,1,1
326.0,8.609881496335994,0.1968524808696448,0.6391468707330709,2.0162467592478057,1,1
329.0,12.308450398838108,0.3081074450150729,1.0301454161177797,2.4034418587932898,1,1
331.0,8.911020341940073,0.1913499870357038,0.7843266219779932,2.007915827840745,1,1
324.0,10.40838701814891,0.2554834762811441,0.7037017877991755,2.1689842749885053,2,2
330.0,13.55491133202813,0.4111439653588137,1.5539241833411854,2.5276241428620416,1,1
328.0,13.469523233617364,0.3678946495563767,1.2928368678530908,2.5304916289257173,1,1
325.0,9.449861680216037,0.2126750447839336,0.6138732854982437,2.1580781522136223,2,2
565.0,14.93717425948826,0.4274042243484693,1.4013100567349723,2.521643728208457,2,2
566.0,13.820092206968411,0.3942092463442536,1.611788048201335,2.4361639618355406,2,2
568.0,21.314896156747853,0.4950274037598272,1.907800438411824,2.922038317166368,1,1
569.0,18.027692339530365,0.2373917849333186,0.7279886086575015,2.7984717508545494,1,1
571.0,23.73366873871165,0.5153226457503411,2.123171158885563,2.925857289372873,1,1
572.0,19.94908323982548,0.4328714011813721,1.551965433211045,2.8472285313876697,1,1
575.0,13.162628746600836,0.2948898808510681,1.0937354490904885,2.314086084386191,1,1
577.0,21.575749482328643,0.5361036418118452,2.132722313549562,2.868368134135338,1,1
578.0,17.719036226901103,0.4043330417418084,1.5674806337303444,2.699967367168017,1,1
580.0,12.136202814296126,0.3266239274291187,1.172125284278793,2.1125265871562964,1,1
581.0,19.05301381288052,0.3484965400800779,1.258353607503918,2.698679389244299,1,1
583.0,17.085920612722568,0.4876683007350628,2.0478977271334364,2.4701035076235227,1,1
584.0,19.84370870220223,0.6448706702294856,2.706223218949704,2.739943298034662,1,1
586.0,17.269090825861152,0.8222408186305653,3.503711462020874,2.6792673847892066,1,1
587.0,22.04904889996255,0.7542841599151457,2.9740712980473383,2.935182777741003,1,1
589.0,16.36823410015336,0.4659633329231381,1.687187470823306,2.493019992178457,1,1
590.0,13.767121676772511,0.4912184028687125,1.842666967487253,2.3697521879335146,1,1
592.0,16.064384425357343,0.2978653183235912,1.114078753658486,2.737675794032258,1,1
593.0,14.26478532829962,0.3790319394533736,1.3693230943055117,2.613375014439,1,1
595.0,17.20613338820443,0.4355877062916498,1.6335730221360754,2.7218370171216355,1,1
596.0,18.90045659319481,0.4393337947358312,1.869445936528329,2.833656946495022,1,1
598.0,11.93496095968551,0.43147114094515,1.8093126071394725,2.2850883628907366,1,1
599.0,11.32683238065253,0.3989050019865265,1.4223204487671954,2.4296175280708505,1,1
601.0,14.08830629231548,0.306429999421827,1.0531519310867905,2.027673608635625,1,1
602.0,14.80108492074266,0.2077615918867566,0.5476004744155539,1.880620073389124,1,1
604.0,20.298410859735377,,,,1,1
605.0,19.154941430586067,,,,1,1
607.0,19.57139921529576,,,,1,1
608.0,8.937749212200204,0.334556814285587,0.9893845303423408,2.0145547849869696,1,1
610.0,13.18496674716021,0.4906641419702847,1.9720942844077185,2.381554414652591,1,1
611.0,12.84109543444058,0.4578499350632127,1.6833547431732958,2.4037099553920385,1,1
613.0,7.229432760486438,0.0851672413737664,0.1810557940121961,1.8791520056520137,1,1
614.0,14.655577465631715,0.2017271861693371,0.5404433377759702,2.535976481612868,1,1
616.0,19.24884450307721,,,,1,1
617.0,18.19705495239096,0.6227353598390307,2.69821149962289,2.875391261918204,1,1
619.0,23.396363894475765,0.7788712707432833,3.472077217969028,3.0851810195229272,1,1
620.0,15.888599852402486,0.4624398346332766,1.813446555066386,2.5841179350258034,1,1
622.0,15.177060991374816,0.3621377533456135,1.6494916123712446,2.538847062693961,1,1
623.0,17.90647836843866,0.3886786646902694,1.602688614498002,2.817093671435874,1,1
625.0,16.459145545907813,0.5586319893421419,2.2197095544725483,2.709882265937923,1,1
626.0,13.097126027246976,0.3258006856224241,1.2279179664174245,2.453526712238066,1,1
628.0,9.711212184536617,0.1685030319459746,0.4660218061863195,2.2873785871194654,1,1
629.0,12.035203066905934,0.3368990059714883,1.284822772738374,2.299845914221184,2,2
631.0,12.40085424858386,0.2542376942306306,1.0762965854826847,2.4321249200773924,1,1
632.0,13.354037637273278,0.4104321822367135,1.550651475682016,2.43662866534732,2,2
634.0,13.610143969087089,0.3277932604842211,1.220862059940747,2.518015440061941,1,1
635.0,15.923104309619644,0.4084579146964761,1.671173677505725,2.6772741697481983,1,1
638.0,15.049542041317832,0.5510462064398022,2.3125122271533143,2.4860697613446865,2,2
640.0,18.245745091372203,0.6117458674120382,2.50187923431868,2.740549100588168,1,1
641.0,17.603257170152094,0.5774390921604076,2.3036074511587032,2.725878903402231,1,1
643.0,11.717378835714776,0.3774644530980352,1.4219161927639126,2.327701803412314,2,2
644.0,13.166386412817088,0.299814554194851,1.108195952851519,2.450404320421817,2,2
646.0,15.268682287799017,0.4103989496135746,1.5995622181807754,2.578239582863073,2,2
647.0,13.972728138116992,0.2450766595978906,0.7883442805142562,2.5411490758828204,2,2
649.0,7.642300456805135,0.1996526322089008,0.594906236907008,2.039741334907528,1,1
650.0,14.964956104713444,0.4127694418139715,1.5484301780335632,2.620138935135111,2,2
652.0,13.74914179930598,0.2776272714901133,0.983452501361484,2.3954974383322614,2,2
655.0,14.98170994816323,0.2782664097598199,1.0821130553917633,2.433898304314815,2,2
656.0,12.601956386632668,0.2732128383511144,0.8342553795085584,2.4650597867634643,1,1
658.0,15.915902662652286,0.3795439370636673,1.5044810739989751,2.564122907623989,2,2
659.0,9.125306971062432,0.1721284288506725,0.4828798600487357,2.065671210748179,2,2
664.0,10.819772720966473,0.327947350873391,1.1568616611322262,2.2484166737413123,2,2
665.0,14.65262659902201,0.5521306174715543,2.2500011905604342,2.50907609578523,2,2
667.0,16.802137317687677,0.6206020239617591,2.5852028041100787,2.662860186995033,1,1
391.0,11.05104325811716,0.270408758428158,0.9547856945928144,2.2803422040579946,1,1
394.0,10.703845176021028,0.2873795958808268,0.876598618279264,2.203720988072275,2,2
389.0,14.06258920317498,0.367096338370056,1.360935686662191,2.460607292691291,2,2
393.0,14.17841896797168,0.3971897590974474,1.3510414448867247,2.509113487147802,2,2
395.0,12.542080112336228,0.2694482065324087,0.9550052923846452,2.147964049087254,2,2
392.0,17.590128598720607,0.3254891893600286,0.9342152097357026,2.7056180792836457,1,1
390.0,10.77752265444016,0.2204154603805695,0.6300893559434795,2.2620518617216163,1,1
396.0,12.162724207326791,0.3470710381270938,1.109394490144418,2.420021485079328,1,1
378.0,11.383463075395031,0.3001749359774656,0.8971001030414649,2.235415955361828,2,2
375.0,15.725298619306365,0.4344943978902461,1.664971314267211,2.6089148729323752,3,3
374.0,12.80873643544098,0.4147475668083363,1.5672033496488444,2.4453517855263174,1,1
376.0,8.36377928378955,0.1860353579910419,0.6286142017158325,2.02417999492147,3,3
379.0,10.291556608049486,0.2917760496942095,0.8213037936685625,2.243355407154821,2,2
377.0,11.649546781378612,0.3262801821197568,1.1697063090344508,2.219718482738914,1,1
373.0,9.471602235651735,0.2535595654425371,0.7685566819001268,2.138788545385321,2,2
365.0,10.282978468983924,0.2121259744348803,0.5857569527095848,2.06073418945014,2,2
362.0,13.59438703484502,0.3773443291707279,1.097114201220324,2.396358592131451,1,1
360.0,19.06081719912117,0.5976487384262608,2.544103099954896,2.827788601890322,2,2
364.0,13.900048040332436,0.4197283456198131,1.5031646467249702,2.434056560027284,2,2
359.0,9.427049598770472,0.270567957207204,0.9559212198912828,2.0379026148574964,2,2
363.0,12.394758070323295,0.2772972319406571,0.7453416047406791,2.2948327382253844,1,1
361.0,17.224111462379383,0.4949009997391946,1.826497537468536,2.7289116921790355,1,1
345.0,13.10836120042202,0.3845072633814471,1.222344896025136,2.341042378040384,1,1
349.0,13.904175425566388,0.4204408416754543,1.338185361173524,2.491005537925216,2,2
350.0,12.83916653241412,0.3611853949725628,1.083929543197155,2.4946822702884672,1,1
342.0,19.73357672440632,0.5958661901595786,2.8452037078985013,2.78642582443319,1,1
346.0,12.05763970467431,0.404049094890385,1.6572654574714794,2.191951516067766,2,2
344.0,10.259094208291646,0.2547390975477533,0.8281895724838607,2.1126869954217424,2,2
347.0,9.41675199082395,0.2013521298503327,0.6623038946992486,1.951089940637344,2,2
348.0,5.147016285691816,0.230836832257073,0.5584769163050924,1.968071484268892,1,1
336.0,13.012309601218949,0.3086608267451237,0.8352461914586177,2.425940213966584,2,2
334.0,18.147372629648785,0.4539216199328459,1.66036380205223,2.7380588172129925,1,1
332.0,17.421546878972855,0.7149562815667989,2.8947959130448733,2.741092587413912,2,2
333.0,18.53021519529666,0.4362809820617574,1.5725681068670492,2.474843045949103,2,2
335.0,15.67985460130924,0.4059915998683258,1.6328142221155726,2.5101330825331813,1,1
321.0,7.425549829294058,0.2050895853538797,0.6030830819918623,1.907467398368172,1,1
322.0,6.948840907417989,0.217162188568163,0.6045267368177817,1.9553604659002903,2,2
323.0,14.196258905958734,0.2735179665019764,1.066833242031722,2.38439131764586,1,1
337.0,8.297648583874086,0.2169912655741958,0.8290393790085974,2.002148140740025,1,1
380.0,17.188036299292776,0.4950730527368636,1.851488576630595,2.65285974551166,2,2
410.0,17.876641364742362,0.5435962910289402,2.737157999393389,2.791948831381624,2,2
412.0,11.564899654269835,0.2173403474335348,0.7089153786427052,2.461235133231261,1,1
413.0,10.791173639420812,0.2060485247590413,0.5491060147265715,2.3512099300112044,1,1
415.0,13.650015639735097,0.3933704277683854,1.6153463250212263,2.646535460031845,1,1
416.0,14.64040931120788,0.4594184353677443,1.8530442706911263,2.620607992832543,1,1
418.0,14.494215288553926,0.4864727740245242,1.9729127773970392,2.60169816845404,1,1
419.0,15.449424515376672,0.3928148406592109,1.6877551383627676,2.731675383922798,1,1
421.0,14.012429510659835,0.4949336075185155,2.064771183312411,2.5831617601982018,1,1
422.0,16.225067850651538,0.299617807382769,1.1848865496808494,2.8105369565519247,1,1
424.0,8.637400879497601,0.0780612863763275,0.1710720857045383,2.063252152063663,1,1
425.0,15.967497270338352,0.4330262623855492,1.6387595744945755,2.6586189774606583,1,1
427.0,15.19467787625063,0.4829460928524127,1.8352295487479384,2.680048276416114,1,1
428.0,17.920731776588486,0.5657419570883699,2.0148245300135774,2.7758748840742338,1,1
430.0,12.63790523718904,0.2932091226425403,1.3102279430575456,2.2766584529451896,2,2
431.0,11.95243450607335,0.335125871772423,1.4789036084609797,2.125663113476349,2,2
433.0,6.112077381254958,0.1271990072251562,0.4347375711755266,1.7591280375484513,2,2
434.0,10.558192089393255,0.3182880217139777,1.3583657654906842,2.0536305348005186,1,1
436.0,15.018781159559277,0.4043667229196647,1.6422760346677905,2.572873247324172,2,2
437.0,17.340741157794415,0.4180918945932917,1.4106664816871797,2.74127695382991,1,1
439.0,18.498470986825566,0.4126685753326155,1.4444628146732228,2.7927632613198745,1,1
440.0,17.03445277148124,0.3985867349233092,1.391068404966335,2.7148296123795093,2,2
442.0,15.563463662877794,0.4014951180819583,1.3955882224456773,2.5755915305402914,1,1
443.0,16.873397865504366,0.5156282547406877,1.9292025114607605,2.6855099262888897,2,2
446.0,13.580026864091955,0.4184008131597351,1.4349692210663905,2.5150910358506784,2,2
448.0,16.02058958674445,0.3416005762076369,1.1560111107476978,2.680258465120192,1,1
449.0,15.400944728027088,0.4889499243771543,1.9111066267606405,2.605908331980398,2,2
451.0,16.03443290862325,0.5210700685976419,1.813959599991721,2.746512827212777,2,2
454.0,18.56005200739344,0.4808250299990766,2.0708946428687485,2.7210262914099763,1,1
455.0,17.820749893924084,0.4182075907539522,1.6096838658279111,2.6722983133829312,1,1
457.0,16.82010761917261,0.6331068755214592,2.713304839922255,2.6442828919029,2,2
458.0,11.561794428460496,0.3657852514197552,1.4642879784077103,2.30374240633459,2,2
460.0,16.058034273422432,0.5095230332114608,2.1275515987359594,2.653251497784177,1,1
461.0,18.628255243836488,0.5971959304178751,2.674677367329016,2.7506335649224347,1,1
463.0,13.050135907663735,0.2818956591178151,1.0337083089659052,2.369838293782812,1,1
464.0,12.792756695032766,0.3336258301662966,1.3523338401704494,2.360725709541742,1,1
466.0,19.891549957569847,0.6618383362934429,3.1360216429477696,2.792509496536096,2,2
467.0,16.342821500265927,0.4593723419708137,1.7834704308413467,2.6206286672374373,2,2
469.0,18.92123662740805,0.5790536688603241,2.682060356411708,2.632419001280203,1,1
470.0,19.385115758724943,0.6485273646796944,2.9976102090932466,2.707760180789468,1,1
472.0,14.20183837611674,0.669800947873729,2.826252930128597,2.4983287354436694,2,2
473.0,20.25783303428856,0.7952460198148538,3.4461906778568614,2.9317584721642067,1,1
475.0,16.79285711379278,0.5853847623580978,2.5788104445451783,2.6051823184603737,1,1
478.0,16.060099289677748,0.6508086709850316,2.727433208955498,2.6094602931790534,2,2
479.0,10.623548503674236,0.1717276174605823,0.685725592093523,2.4025170650556347,1,1
481.0,16.862037005166833,0.709715631909758,2.930815901722186,2.7006781325932967,1,1
482.0,16.518477585007908,0.7095100626497494,2.9247966234231666,2.6985292751460217,2,2
484.0,18.700288032463263,0.6377499203273932,2.447445615420449,2.759187014742172,1,1
485.0,20.524694914992647,0.5910577599340158,2.1114181678751964,2.8457934635420075,1,1
487.0,17.74460016547458,0.6450050627766523,2.8203406397798045,2.640766589103044,1,1
488.0,11.661944520980256,0.3641939410837908,1.3317119383794382,2.2058681870014145,1,1
490.0,16.86395648912715,0.6321331924482425,2.545449244196176,2.666187243163056,1,1
491.0,15.813434195281513,0.5596767282975005,2.233563952476289,2.5950952758842174,2,2
493.0,18.51265630266344,0.5731796424243721,2.005038673075282,2.785725184614498,2,2
494.0,18.45870236019401,0.7141221010039788,3.479436492638977,2.676268868040338,2,2
496.0,18.662368710433856,0.5726337817313633,2.171191756407836,2.764406079716034,2,2
497.0,18.74383143202032,0.5773390836704808,2.644384360029321,2.6756332700479617,2,2
499.0,15.668944850913626,0.457548891443788,1.9527100878439068,2.4611853527574894,1,1
502.0,15.322298982292676,0.4506567718298377,1.9365610582203217,2.50193295381386,2,2
503.0,14.230606463169966,0.439712411826107,1.8356238368140223,2.5056339422550105,2,2
505.0,16.26176164051867,0.5832229429535737,2.353280127204939,2.6639868376224167,2,2
506.0,16.56589625932551,0.4872739601886104,1.904832580863837,2.6939302189787058,1,1
508.0,10.501142834835829,0.3726457213975208,1.46493157486014,2.03191211455187,1,1
509.0,15.663365611740446,0.7146941836564811,3.350135135209237,2.53447602090365,1,1
511.0,14.129213117186756,0.554498433907674,2.2328958133618406,2.489380279439542,2,2
512.0,13.008877513183077,0.5532233011343901,2.2352671281532586,2.3742889877425783,2,2
514.0,20.52185896383258,0.7901437961305712,3.5241439378471804,2.873866226795448,1,1
515.0,18.68840201358606,0.6923452838396212,2.9717814111070417,2.772638924732127,1,1
517.0,11.083897367190495,0.3624185645449048,1.4667927568702004,2.149705064578862,1,1
518.0,14.91698567323694,0.398077053234746,1.6050066244524397,2.473847379467254,2,2
520.0,14.417743782988424,0.3586898757733082,1.525911111414561,2.6232226730667705,1,1
521.0,17.993142637818114,0.4346500634856486,1.770937150106636,2.744640956018497,1,1
523.0,18.52259671818017,0.5380819906915447,2.154548854753356,2.7646815731931498,2,2
524.0,18.409928605306483,0.504409203606261,2.112240270376258,2.736894008632882,3,3
526.0,16.563159497243003,0.2640315236727743,1.054275185336574,2.5842447333817016,2,2
527.0,16.941416374719257,0.3366530618311928,1.398493970641701,2.6533828129606607,1,1
529.0,12.216810616603803,0.1478058666428375,0.3706950327517729,2.359628856733712,1,1
530.0,13.593722051958514,0.2703047961402963,1.1933978690560856,2.4105690747755126,2,2
532.0,18.03146631489731,0.4676409985289052,1.8397405115488632,2.761661111016814,2,2
533.0,21.06169007177118,0.5625422954971061,2.154688939312168,2.857837356029019,2,2
535.0,18.61210996814933,0.5070003327910151,2.270189750037236,2.759058937213955,2,2
536.0,10.87888854771193,0.3087871518472039,1.1978804540335135,2.135007404251631,1,1
538.0,17.33625324754705,0.480904708794284,1.972667102253341,2.5302128328281697,1,1
539.0,18.85465475672313,0.6758805535833763,3.10112341027793,2.720831435571499,1,1
541.0,17.058131140454883,0.4407335173352751,2.0745240517752115,2.510160014216057,1,1
542.0,18.436722773749743,0.4393879582734301,2.113111080799944,2.5787805702198443,1,1
544.0,18.62668826690512,0.3807573176175408,1.5767427092152873,2.723277108162417,1,1
545.0,20.28757850999333,0.6458129940966696,2.981164692619572,2.7709060902801537,1,1
547.0,15.411962051030466,0.5542808897296206,2.0947247061469536,2.606754624119541,1,1
548.0,16.589465052755457,0.4986882545904801,1.917720506316171,2.6935299053476687,2,2
550.0,12.598014393690216,0.2865678278578464,0.9569702030984846,2.3806155725193543,2,2
551.0,16.092362944607405,0.5052164837707996,1.8111990592741425,2.7066223885377614,1,1
