row_key,hh_point,hv_point,hh_gauss,hv_gauss,hh_boxcar,hv_boxcar
1150,-6.978789403042896,-13.60650454896404,-6.27920329061458,-12.786765816511785,-6.576591053542063,-12.394816204512743
1151,-5.7383034935928094,-12.168415121068392,-7.013961461912251,-11.782858615295936,-7.301693946124119,-12.239657944710766
1152,-6.602543560989076,-13.353964655531144,-7.1070837722114,-12.201605603827318,-7.233473826617277,-11.534318976657067
1153,-2.4807818028724142,-10.4404002034004,-4.124991501174654,-10.965998453864623,-5.005731043685526,-11.507883099391986
1154,-5.911449884242771,-12.452558343447762,-6.942903999778875,-11.396980928420973,-7.227047671090307,-11.782493586781792
1155,-7.317643670741532,-11.82582858933668,-7.6165680093692405,-11.155927982595836,-7.956972038199253,-11.354568817149815
1156,-9.658415890715673,-14.091029714678996,-8.263951386231803,-13.316929527363822,-7.8518803598380025,-12.559932335161255
1157,-6.162803804498779,-13.906151015210469,-7.467729902485994,-13.723930396528422,-7.946914772160077,-14.039963221607184
1158,-4.067025321866467,-14.27038609981011,-5.384034493125621,-13.260876293604518,-5.879564640751535,-12.451695905350707
1159,-7.113027922078345,-12.872605658089924,-6.853641057808751,-12.105258725763358,-6.918532374808629,-11.394091938140344
1160,-7.582959767157121,-14.95821298855806,-6.905060305528688,-12.619738679093969,-7.220682611305888,-12.547917193290669
1161,-8.273663841917823,-10.367066740831604,-7.444868798992651,-11.216341124187238,-7.053421485116612,-11.599808990703584
1162,-6.806112825661515,-14.260853386611004,-7.264778735835059,-12.641995198062784,-7.7617161042034875,-11.986003336329249
1163,-9.12897828808174,-12.054353840733938,-8.255904611134897,-12.01096008002475,-7.451016618964166,-11.56189337685347
1164,-8.312005149588657,-12.815949553377948,-5.759584248130803,-12.064039691404039,-5.964087594089953,-11.627798030494283
1165,-4.45156609899162,-12.878020801431191,-5.452393875034668,-12.857198307138882,-5.814297075454967,-12.406959690785843
1166,-4.393247285245394,-10.553646783323117,-4.897705082972057,-10.967159380691834,-4.752242385177027,-11.160660505624561
1167,-6.374125112459808,-14.359866254608036,-5.865111772830543,-12.990534094265456,-5.7807122646834,-12.533897904220192
1168,-7.547699003016575,-13.130838980096229,-6.501329085339742,-12.104164591377783,-6.255991883459869,-11.48428313830156
1169,-5.722840762320544,-12.421665994446911,-7.001301730908423,-13.442991568121633,-7.2607869624525065,-13.91886331674229
1170,-7.1563700770064145,-12.061747136375146,-6.468919001811658,-10.831730265080518,-6.27086284100708,-10.882062107814866
1171,-9.100879955003634,-13.755035692900051,-7.363416711425088,-12.93603189910239,-6.957649099560506,-12.533412233593692
1172,-12.17340844666613,-14.70053304058365,-8.036109008886367,-13.109133282672735,-7.094879628932508,-12.825946357919246
1173,-7.331934377548734,-13.175568475214348,-8.946088320255908,-12.788228248037731,-9.215480656139778,-12.93598892157703
1174,-6.838482638173858,-15.19189687039838,-7.8753435215827,-14.524742826592199,-8.282160259881175,-14.229404032012201
1175,-4.832444551352111,-11.69012740262275,-6.751442334500728,-12.536867347499209,-7.84735923154322,-13.299013399717763
1176,-6.735053982047901,-10.702055679337306,-4.819317316780199,-11.156765058360902,-4.068792505613584,-11.151963221414013
1177,-7.309080518909553,-13.18117589286426,-8.336011199251438,-13.285183601059476,-9.121251409516946,-13.214522999671269
1178,-7.339088557706134,-12.126087353815109,-6.719396254925471,-12.440389137285022,-6.43225966763977,-12.427840338518532
1179,-6.752429776916117,-11.308852789486508,-6.5929692352702025,-12.243859380944041,-6.364417879511271,-11.833217104071164
1180,-5.422673260865494,-12.133541987061761,-8.51218357768694,-13.657638168959652,-8.835628809769903,-14.171909359494382
1181,-8.44917485942888,-10.358956665883795,-7.051761187568597,-12.335594476126822,-6.836353533843908,-12.212588636128263
1182,-6.523996925002436,-15.076013058085266,-6.445899697574777,-14.137851874457189,-7.083290376810327,-13.880408472204888
1183,-7.364892506950625,-15.516034841418346,-6.9685752161950525,-13.392395559876539,-6.905630099930992,-12.96336329482866
1184,-7.329074354593004,-14.663862563541116,-8.203026782824482,-14.523904659569292,-9.038214454206772,-14.209698645477987
1185,-5.2679297142657475,-9.818798555181232,-7.000805169112016,-11.99055971017359,-7.8649791539764875,-13.006175675290919
1186,-8.600123472647923,-11.074657472089683,-7.971029868458364,-13.421568238512046,-7.7984937141669715,-13.866337706252356
1187,-6.795349640098323,-12.891573448334384,-7.662483811411627,-13.734656480497456,-7.313620151953311,-13.68458198055008
1188,-8.365002329454725,-13.915302085034696,-7.967672415423284,-12.310668428861193,-7.574417914374546,-11.915267432003963
1189,-6.023905978963924,-12.126087353815109,-8.052712290988032,-12.917050755390576,-8.009383920604906,-13.019868506125627
1190,-6.121647239872146,-11.424924311471301,-5.696900155769863,-12.064109833288255,-4.735868436107198,-12.02625994911865
1191,-4.736443320190645,-11.530963559290285,-5.974518126210278,-12.163224096721406,-6.247460180494291,-12.105244895435902
1192,-5.007966817077559,-11.347371210207271,-5.535791125112594,-11.839025958364692,-4.738277282833037,-11.449769080442403
1193,-4.516482593961584,-14.00426306028453,-6.491119014616143,-12.302461475686394,-6.585070261054799,-12.465595658252587
1194,-3.8229909664064223,-9.904921334941392,-5.402741412234278,-10.644962441482676,-5.092906525499545,-10.983519839682193
1195,-4.239618050475798,-12.981555216193982,-5.334803458586712,-12.468026141514086,-5.940162529968088,-12.189191003061696
1196,-5.379157836131881,-13.512760479347378,-6.404518544361068,-13.483587204761815,-6.640295306852762,-12.992352162092802
1197,-5.456029694564208,-11.678324316640087,-7.209234467812575,-12.417792364945447,-7.732200518745439,-12.860333394631095
1198,-4.125164683373725,-13.155970972149206,-4.942708104705834,-12.110950742839451,-5.770356070340829,-12.374773709494196
1199,-3.8048665401801003,-9.453336971601956,-5.26933333670633,-10.04313549206476,-5.927991787469704,-10.189141920123966
1200,-5.531262735559267,-12.815949553377948,-7.065894298064094,-13.98211737708107,-7.652370862425559,-14.152168463212929
1201,-9.803576838885903,-15.971804961491216,-8.933722327583393,-16.04942888219701,-8.752982448673391,-15.526338447703282
1202,-10.282286294374543,-15.280728587986061,-8.728521513312117,-14.214818660634718,-8.066500155129217,-13.610089528423739
1203,-6.80072956571972,-12.90786458716093,-6.702214375615501,-12.642889556139796,-6.466893661319465,-12.078103250077763
1204,-4.0454454607336885,-10.244203412755411,-4.6058973409590305,-9.94257595741444,-4.880358823634096,-10.476685604021021
1205,-2.26024004386187,-12.751649027983206,-3.5199733018745327,-11.742123935735236,-4.544144129084057,-11.588469132553337
1206,-4.704677261482942,-11.570481926361126,-5.048604670920315,-11.601278157027194,-5.398650808544856,-11.648816125028555
1207,-5.724029226390002,-10.332651097659863,-6.139761482644316,-11.39947848326081,-6.470666412872203,-11.732117031865371
1208,-3.4090325059180913,-13.434443361607904,-5.078784928845694,-12.627662786171191,-5.978653708628246,-12.497079308837208
1209,-6.921303002723164,-9.176601317367926,-6.3891312706560095,-10.639085282108308,-6.350696777580618,-11.582991943386828
1210,-6.653982432133574,-12.24613611265218,-6.539091321619524,-13.654863590110631,-5.864481346361101,-13.485113470153356
1211,-6.317946885744135,-10.937112547596357,-7.874264868109614,-13.13685833677014,-7.663313131407101,-13.261966329210106
1212,-6.147815207788767,-14.760875241391972,-4.591021414807069,-13.543946443555019,-4.946981273671503,-12.441553080913867
1213,-7.68811889361109,-13.979630956890844,-8.261976912836735,-13.935039243309046,-7.738625352302601,-13.634718458279208
1214,-7.861195279065512,-11.286274430950058,-6.349892335256567,-11.556894874079351,-6.6586738716372365,-11.503515214553422
1215,-5.005778108577104,-10.077809560423049,-6.131013532772811,-12.150600019870069,-7.011260683511157,-12.451780143593371
1216,-7.432633132882529,-10.605614687765453,-6.681171842633185,-11.29257806397475,-6.886990649861149,-12.101415604404464
1217,-8.313606382819856,-8.823087239036425,-7.4190075749483455,-11.413619776638166,-6.954628800966547,-12.042385209052771
1218,-8.991117979444965,-9.085114496053535,-6.851667169359243,-10.013394366923182,-6.428971997977988,-10.272100110116744
1219,-6.5631814559909145,-7.942136902308121,-6.097859876380602,-10.112317137560927,-6.422808827440678,-11.238145211745481
1220,-4.8732991638981815,-11.881191243629772,-6.086126906405471,-10.98083515930876,-6.918026016716064,-10.888260361432884
1221,-7.173205920697214,-11.397473491768352,-6.782029386310123,-11.528246077781857,-6.20852531081622,-11.421027962533397
1222,-9.92610409369837,-12.056817573451653,-7.799118218474818,-12.471166632810542,-7.382158216116035,-12.602917327990447
1223,-6.312857745631902,-12.223500221241935,-7.642996275617354,-13.027967991761098,-7.0101477314788765,-13.776466662505948
1224,-6.033753927454313,-8.125102428150768,-5.31220827675681,-10.157276952389939,-5.54579590225327,-10.795389545672329
1225,-6.407492932839006,-12.926909615140815,-6.729350751009596,-13.101363237892095,-6.899199154090593,-12.755983938252882
1226,-7.656882678356396,-14.617413845160485,-7.780871236791121,-14.356958113756003,-8.019521431966016,-14.14729616650146
1227,-7.445665227807481,-11.46166088069586,-6.732690946446535,-11.354524402358546,-6.686482155920962,-11.53456653878988
1228,-7.497990022419501,-14.460020824869261,-7.218322710623546,-14.431216492609057,-6.921180829118324,-13.948770789973421
1229,-4.314071863611886,-10.850899535706631,-5.709026446927577,-11.478521335595628,-5.4498623055572715,-11.590902886713643
1230,-4.776847825200477,-14.232317859305724,-6.144809461815768,-13.006935054246144,-6.441010300423392,-11.871727287264425
1231,-7.441319023244418,-12.355107127468358,-6.614582922079602,-14.248406740539062,-6.681178892604499,-15.168451908578598
1232,-6.537038803786118,-11.678324316640087,-7.149745202427249,-11.592624993554658,-7.197109209451218,-11.350178342980868
1233,-7.434080178223326,-11.932049797522396,-7.147762480559148,-13.314029538924341,-7.033841945228822,-13.181003337173856
1234,-5.269057532177882,-11.582139275632159,-6.104324072876768,-12.679354131740837,-6.16803113872944,-12.938023419149285
1235,-4.682509942846167,-6.580216471679009,-4.692875605356972,-9.17330018692221,-4.8851016688938715,-10.243872449488581
1236,-17.053545715893947,-18.0013648673161,-10.633072805166071,-14.816361019727754,-9.324871876548908,-13.704696839478071
1237,-5.430713093170624,-14.85558214145206,-5.816118800158646,-14.186863807593733,-5.91735909247434,-14.021277681164891
1238,-8.537456824086163,-11.728005422369378,-8.027346400327152,-12.54765609431179,-8.174754701486616,-13.334934020772248
1239,-4.353569360214138,-10.254209046436515,-5.121082665192863,-10.286282174538847,-5.651713535308142,-10.371395561385414
1240,-5.122546424098374,-10.976189347693335,-5.4381605986122,-12.117820343222542,-6.006160336635424,-12.362955468209089
1241,-3.6200734670337624,-9.660285633406787,-4.857815193084986,-11.810488135698659,-5.907154860556557,-12.51408993036931
1242,-10.399582977731797,-10.240204384306296,-8.632718038468207,-11.92470167268538,-7.881508290338015,-12.704547483078095
1243,-4.614253189912347,-12.04696683280062,-6.025457532974332,-12.0512046859372,-6.091389048925108,-12.293293932909375
1244,-6.127870561509781,-9.504613719691477,-5.2187572398048605,-11.365484656531908,-5.973792894279017,-12.073447063058701
1245,-5.670708680565198,-13.058641272029902,-6.83802842758449,-11.558749823151942,-7.216423518868448,-11.052047534537806
1246,-4.852847837376544,-9.335455879171292,-4.637913561534758,-9.405956441145015,-4.604426504367786,-9.8695432427059
1247,-5.099288050953547,-9.137777690757176,-5.060770142074703,-10.018816090525185,-5.354200537263937,-10.553442321489465
1248,-6.314129751146083,-13.189593812733023,-5.415297455257693,-12.579843024077531,-5.374188469522689,-11.962160293441237
1249,-6.018986188609759,-11.245780699621776,-5.745679847581426,-10.467810212641105,-5.477963289862431,-10.088978827234724
1250,-5.505726224844423,-12.071614663296174,-6.332842400355221,-12.852687243489479,-7.06569770033707,-12.938535021186928
1251,-6.517483321669019,-11.386061205751261,-6.294990755191493,-11.382700238892,-6.294956759002867,-11.53353589979352
1252,-2.5341275392678995,-13.495295547917436,-2.849129673829616,-11.715948769765221,-3.295776864722822,-11.273072162663393
1253,-5.18710927409505,-10.320536884206518,-5.676352876247921,-10.660762671931938,-5.6844113586464955,-10.694188275413808
1254,-8.475239063947242,-14.992694533001213,-7.3152325692548015,-13.428933085066562,-6.6158392058884,-12.85313606892609
1255,-6.223018185254901,-12.538083234948644,-5.616414958361608,-12.139694632698236,-5.666375582281995,-11.891175113166462
1256,-4.565230326308026,-10.184410453102856,-5.681891540739659,-11.473791520052137,-5.977522959279616,-12.165041265721394
1257,-3.1268674276907547,-10.670489722228695,-4.620572446570277,-11.509658523006628,-5.795618067350616,-12.216979926756382
1258,-6.361325390665087,-12.735647998641227,-7.137632525371153,-13.04726229028252,-7.527514364605003,-13.346586430813545
1259,-5.324500772894837,-12.701079893839918,-6.596438556025264,-12.282764861962272,-6.87097449892321,-11.907064706966635
1260,-7.928338822141868,-13.995017833612778,-6.091148454060753,-13.472305792356716,-5.6096279801228235,-13.270971997078977
1261,-6.732383865322888,-10.46498292633214,-7.133634101693821,-11.254569055393155,-7.316118901583029,-11.572504282811698
1262,-5.212845262221364,-8.529244769358868,-6.712552533250396,-10.484543207686661,-7.533808472876851,-11.936368724579703
1263,-5.258912438980872,-12.081493412883148,-4.889467842275479,-12.244051991249838,-4.9194316132055285,-12.240135581971758
1264,-8.03313791024901,-11.888438544540904,-7.535742093284939,-11.73007507591905,-7.200443529386222,-11.809604394988995
1265,-7.697064197839495,-11.699581433094124,-6.133301233824332,-11.45582008663176,-5.467367430608411,-11.515213088401524
1266,-2.937685658003872,-11.329223614912962,-4.6756071786923,-11.162750704569717,-5.506531040587303,-11.527732077649347
1267,-4.801394804943385,-11.209944074724717,-6.455941820163629,-13.401004625915148,-7.401067449531094,-14.361572904691252
1268,-3.658405317110052,-10.52261463299395,-2.9276372456319573,-10.881420214203134,-2.6917796129328964,-10.996079866875377
1269,-6.379250287199497,-12.709044946794279,-6.779875684142,-11.811018564601966,-6.9699028828570535,-11.430788495846848
1270,-7.770464409105969,-12.007675209618299,-7.000785445040014,-11.799996768555996,-6.91129591451851,-12.132174989756265
1271,-1.1554151567428619,-11.299814401950783,-3.422580358898869,-10.564879856290043,-4.348919233052074,-10.650221174209033
1272,-4.25064520713245,-9.057157474490808,-4.423787362917356,-9.022479896950186,-4.9041240614482575,-9.515583970865228
1273,-5.515003544431934,-9.402361157742746,-5.819395213325366,-9.508011891908422,-5.448282314567538,-9.71072749134549
1274,-5.0937595104842615,-7.95595693646959,-5.218875163397569,-9.443968257334312,-5.120168760684128,-10.162369937577843
1275,-5.276956360584066,-6.622291708119803,-5.656723553056356,-8.405748859114436,-5.882526877291382,-8.80364960150111
1276,-6.79669430913701,-8.705024785498807,-5.689625983811829,-9.081851139854733,-5.640722889620952,-9.496775192985867
1277,-4.626814131563535,-9.118430758384804,-5.797211347285023,-9.215842984223455,-6.065403586265052,-9.74701541937963
1278,-3.487688040662107,-9.158932699318385,-4.156370605639901,-9.135162629336714,-4.256246867992545,-9.13509969041825
1279,-6.273517685864974,-9.460643714104833,-7.177268879328884,-10.340680085609284,-6.856352639826759,-10.646820255496152
1280,-4.9501515768279205,-11.01544274452408,-4.766009803719885,-10.416431198032615,-4.88027232778879,-10.244752343681306
1281,-7.04080712525608,-11.288529627545373,-7.079993291990894,-10.396318797059784,-6.719355825347925,-9.88400277907754
1282,-1.633313737654916,-8.552258116457523,-4.068313659241555,-8.658891315053285,-5.005586352395944,-9.114578662161298
1283,-6.620973767196546,-10.318519490250637,-5.2644308358817575,-9.05968084810513,-4.841102066811457,-8.695229600078322
1284,-4.6331014207545,-11.621891700342431,-4.3799093598800605,-9.827274035105935,-4.2720760316554625,-9.253342379866304
1285,-6.205412495872238,-10.759165107094617,-5.107600659875305,-10.565494595620743,-4.679329231779969,-10.160516177624107
1286,-5.101500452809134,-12.243618098534526,-5.461810295902694,-10.606978134504548,-5.298969061690778,-9.973561668593124
1287,-4.096539076521992,-9.752399599675044,-5.296332058140417,-9.685923919566093,-5.546512828065339,-10.102575878542464
1288,-5.539403758779116,-8.529244769358868,-4.577504576273223,-8.678328411049664,-4.251466572266183,-8.83173973075266
1289,-7.631678235673363,-11.032945802614321,-6.963196875075237,-11.41568534477288,-6.653372557818788,-10.979194655149485
1290,-4.772585857677242,-13.710209051320575,-5.541115558464447,-11.653304282152186,-5.595436643495601,-11.541403483416268
1291,-6.205412495872238,-10.66628958208976,-6.9999938191440725,-12.232876709989993,-7.329514544452853,-11.971584142242707
1292,-0.5931287512395045,-12.703734100014302,-4.967942139003271,-12.130985036068738,-5.830368947831288,-11.798598614470858
1293,-7.682160471399698,-12.236068433010914,-7.167138748563339,-13.060423265506945,-6.768306270971391,-13.232323028886764
1294,-8.516121609713409,-18.294482466258955,-6.940377267188586,-14.127948730009033,-6.29371303269172,-12.887860260743013
1295,-7.6732304949742485,-10.62648922229721,-6.875944226831249,-11.121015462645296,-6.914674166403457,-11.072421471643965
1296,-3.9751929935131898,-12.429378787291768,-5.265664479075932,-12.322882505802975,-6.113379410989344,-12.140192346100706
1297,-6.117915386049731,-11.680683651066673,-6.890216151038025,-12.075779310147253,-6.8254468359527545,-12.346077077403818
1298,-7.61984258112453,-13.33967159711736,-6.7668684455237855,-11.795834231280422,-6.033598245379624,-11.93765871683836
1299,-7.445665227807481,-12.695773913443958,-7.406589257107606,-13.249181203493217,-7.285974190517762,-13.378005114878766
1300,-5.362040528539765,-13.209267410358095,-6.761829337629424,-13.653632346186782,-7.270524908252354,-13.896752963331904
1301,-6.339609058469378,-12.940538818687372,-6.3679507984883665,-11.739624335942594,-6.199456491587276,-11.55881964017361
1302,-12.46288025748251,-17.217143281353344,-10.219249629939519,-16.249351850816993,-9.238657046128491,-16.133244630531223
1303,-8.410224616408769,-12.693122138232383,-7.326261427748867,-11.70554577346634,-6.7764076889283364,-11.7133673591977
1304,-7.749429551060004,-12.278936896815907,-7.460056767695902,-12.66816469357786,-7.163409754236154,-12.21575846417261
1305,-4.622625132380307,-10.945781100848848,-5.601778911150385,-11.41821432219289,-6.387836227305842,-11.832684377735754
1306,-6.822282652803764,-13.351104161634694,-6.917291092361786,-12.713956319830459,-7.331208832746716,-12.542818467511484
1307,-2.8399265631968262,-6.895421715931477,-5.569290193583595,-10.642213889922353,-6.957157093723278,-12.702448052227574
1308,-3.726131895239618,-11.408900791980031,-5.30258020644489,-12.184561228914573,-6.295365258420145,-11.885968021095376
1309,-2.160309970264265,-9.82641942835103,-3.4670359195395943,-10.020471425270754,-4.205336536826706,-10.038801797792978
1310,-9.405992382560711,-15.494045235653218,-8.378762958033692,-14.202586584936713,-7.840048286225007,-13.594349533456644
1311,-5.474488226442418,-9.82641942835103,-6.899737570489275,-11.394449775265878,-7.163850471377407,-12.462284637648954
1312,0.5333986533629798,-7.396535127148113,-1.9422975626314645,-8.131609778042161,-3.6203760869176103,-9.10069967518807
1313,-11.008888180280394,-13.60650454896404,-8.855589381554084,-12.817230582824857,-8.037843714204412,-13.01595764231092
1314,-5.252155620563059,-12.735647998641227,-5.314827560143006,-12.21024673227468,-5.362911664603909,-11.710788040600598
1315,-8.297607318362566,-12.832099337338946,-6.662505004891496,-12.384366533985343,-6.233871151841416,-12.406544092324701
1316,-7.096308206351523,-7.744928701332526,-7.100998517342701,-10.458701211272004,-6.7627936427350654,-11.085812358011681
1317,-6.291262103962836,-14.437304119424226,-6.369254099093391,-12.22257642719544,-6.719689939659063,-12.098241324404723
1318,-9.48809887226507,-14.359866254608036,-8.422478620509853,-14.24755330773195,-8.140398732414178,-13.903798210217648
1319,-10.042564693875349,-10.071925475538606,-7.209346494351657,-11.27132850649636,-6.089098401678337,-12.122760255613658
1320,-6.869617318385906,-11.470869351887586,-6.516550137004314,-11.500011810518382,-6.262016900653283,-11.621041339143213
1321,-4.6173917227877155,-12.309324879897687,-6.463292899892828,-11.503028411994752,-6.650672303353257,-11.879773636742723
1322,-6.472024356247644,-12.160930510835271,-6.9862599862447095,-11.53633741986417,-6.851593669695435,-11.434865112426824
1323,-9.151875303327387,-12.398568623252444,-6.3746548888530965,-10.774675972164866,-5.492828346402137,-10.33922668557716
1324,-4.497885463806725,-9.00497936620971,-6.582369573723484,-10.84113603068771,-7.135833146859781,-11.809273094011395
1325,-7.908446879105398,-12.253694537759799,-7.501041268662258,-12.770912173647465,-7.2484913478364446,-12.612827854681194
1326,-7.968259898353793,-11.466263895980092,-7.634896910774678,-11.394863323797543,-7.1662416396277155,-11.336175586500465
1327,-8.763855419176181,-11.794692042745709,-7.622427696633022,-12.711979998664575,-6.933533261052114,-12.087564453403402
1328,-6.831728971992632,-13.818184207988267,-6.5784932654104535,-12.93510583931684,-6.3570804499327025,-12.803482344372789
1329,-6.951367471385524,-12.714359042792438,-7.92971229318521,-12.315518137424252,-8.093742844801422,-12.354362158305607
1330,-5.565039620162565,-8.836682842889203,-5.784393358229227,-10.542565778681343,-5.777445068910136,-11.029796761753348
1331,-3.1277488412222,-10.483465734285787,-4.197260809898386,-10.398456351431033,-4.261897266148367,-10.61807616444157
1332,-5.072783090613669,-11.963683552979688,-6.680126295250745,-11.23328878206071,-6.54120595577279,-11.997452653861819
1333,-6.719045580088007,-11.87877681980936,-5.317926321977726,-11.085997861536969,-5.5838946864032035,-10.843903187727784
1334,-5.283732506790216,-10.483465734285787,-5.780505091281877,-11.662301928946148,-6.327090580979214,-12.270828590883793
1335,-8.129804705431397,-14.417879833346063,-6.684748141362148,-11.730536489061686,-6.303098120936954,-11.275504284965988
1336,-6.5828402112059905,-15.82607800852378,-5.463753603975961,-14.34070908464077,-4.751620172276092,-12.884799292154693
1337,-2.4996205543448156,-12.180903821477344,-5.464683329993564,-11.90345322578787,-6.194019217862793,-11.95013768962811
1338,-6.182828919162418,-10.680998966871982,-4.927650771522956,-10.056036699420584,-4.845964806106988,-10.072576227666232
1339,-8.434548042099664,-12.07408329757115,-6.382001372983459,-12.0735215392307,-5.862345276278537,-11.868346633699575
1340,-4.97192346349496,-12.01012573569973,-5.821116568370179,-10.86721200326679,-5.9250992404441805,-10.752202043428708
1341,-8.434548042099664,-11.329223614912962,-6.517422892409357,-12.360029355942258,-6.287462006046282,-12.745383390279247
1342,-6.014069183305466,-10.704164160871642,-7.30506778197895,-11.490502252381043,-7.398142917442113,-12.018942098519396
1343,-7.395094322692955,-10.69152094228113,-6.463274837637541,-11.975915781210611,-6.6847963739864955,-12.125023351560198
1344,-4.229605496470157,-9.46247136053725,-4.736112479631492,-10.583994652172803,-4.906276366900565,-10.461977334511538
1345,-10.226222266197524,-10.842325112860195,-7.8861509822802205,-11.93757190251083,-7.32182946935449,-12.476723532578788
1346,-5.074988750767247,-15.034253892851979,-6.355124479942527,-13.308143366870242,-6.502182384798547,-12.648619194607877
1347,-5.317692759766629,-7.949811984223146,-4.963357774248612,-9.931886471966799,-4.9433875462405314,-10.700733005146082
1348,-5.841294705611418,-10.481410145674104,-5.480079033413256,-10.272086446611011,-5.205501916059133,-10.53861214458019
1349,-5.1703659232096015,-10.302397184669474,-5.552904658226562,-10.798694734573436,-5.632569620375994,-11.194213557559786
1350,-5.301828116747856,-10.27826969793854,-4.401101737676901,-10.523970182928274,-4.694074970253737,-10.760652927205854
1351,-5.92238699750915,-11.53560345771156,-6.370119051924264,-11.338644069443628,-6.642967040173463,-11.401168193043858
1352,-6.846593975390334,-11.718520420457054,-5.730442321231102,-11.409065832961101,-5.576098533252547,-11.248194187976097
1353,-6.452614538923498,-10.913318537941777,-6.183148768943265,-10.909951065413665,-5.919174885488408,-11.13891019954898
1354,-5.611845012355957,-11.116570417701766,-5.240469000969716,-11.856895771543636,-4.944514969002283,-11.943659336639557
1355,-4.072920055474512,-13.105779495894737,-4.9924694744094955,-12.586600373632603,-5.739396548272844,-12.091636287387846
1356,-5.984625461422397,-9.727865837509597,-5.935448196737308,-9.42931608376496,-5.7570943945201964,-9.583439337295117
1357,-5.669527489343125,-7.642047679638182,-5.413592584773365,-9.850266985845565,-5.578460523370182,-10.389937988146785
1358,-4.2346103307417735,-10.624399509875701,-5.2295717350387845,-11.149524032697103,-5.526665718654271,-10.961759881856947
1359,-4.966475373472491,-9.337257370339856,-5.86259471260145,-11.190706837162717,-6.226035526101386,-11.933823926970213
1360,-7.266390936067026,-14.286297241167404,-7.643321179478517,-12.895585152626854,-7.683914805194461,-12.91169139742505
1361,-9.761854144679575,-11.610180913024337,-8.210534379101203,-11.261555499622167,-7.660944495248885,-11.152141168127063
1362,-9.466127807502673,-12.238584259136559,-8.242718139471663,-12.391124935490954,-7.742169691207188,-12.427864420533925
1363,-6.5396495310790215,-14.90674598252555,-6.866304127589809,-12.943001296849177,-7.02960393361351,-12.319178648948366
1364,-6.455200009887093,-12.805199688592353,-6.621719783712445,-12.346304367588965,-6.502366132000049,-12.712919006317094
1365,-4.658296187188654,-10.930616805323226,-4.755156860264342,-11.557611003208974,-4.685842325829122,-11.944606666303713
1366,-4.72478227175354,-14.59098281787864,-4.718435485476519,-13.30571875912496,-5.29840777852425,-12.715942541845488
1367,-4.889479031299032,-10.042564693875349,-3.959923708981779,-10.05983832568939,-4.233374906793082,-10.279711305051974
1368,-3.9393108549928684,-9.656546550422632,-5.297457065211197,-10.336675538897655,-5.075593417942243,-10.324716726452994
1369,-6.161553766410975,-7.2239101391070335,-6.7600384726093035,-8.92357459510253,-5.978380260032986,-10.098214875215275
1370,-7.477604018940241,-7.106057462160038,-6.2191414312992235,-9.213434896886795,-5.584372678397495,-10.174886446940265
1371,-8.00372829414124,-14.46652223957254,-7.949020112537843,-13.853142487053926,-7.979834049925534,-13.542981852426804
1372,-3.099587877504831,-15.940921765798251,-4.311401766493494,-12.832954452656812,-5.054910837537384,-12.616468243129118
1373,-6.8601297263578545,-13.489481699214394,-6.247040226302032,-12.220882325937543,-6.013413692179633,-11.953133602289094
1374,-3.50700331122556,-11.397473491768352,-4.476709984265176,-11.189226740571625,-4.530351809809507,-11.253770790938605
1375,-6.708389679793626,-14.331004124768086,-4.26704729777653,-12.548482641417548,-3.267650716143501,-11.886542680384832
1376,-7.697064197839495,-11.782746105450713,-6.945182370982925,-12.304536296513307,-6.758910849458993,-12.371489563838741
1377,-7.481968422166517,-9.288747776835407,-6.910798488295643,-11.287937849121024,-6.912617226424233,-11.9178582441322
1378,-4.50304734048926,-11.347371210207271,-5.677734390867478,-11.848074775938246,-6.406971020845814,-12.086786942317147
1379,-4.182700480665574,-11.493933331552029,-5.001142100711736,-12.208433751702612,-5.089408444321877,-12.074132005106577
1380,-5.756179378968056,-10.759165107094617,-6.502596292694934,-10.942463432232737,-6.17132854066385,-11.100956149814877
1381,-2.429388269773426,-10.206286775146367,-4.145454310843456,-10.46630077447469,-4.810286981022727,-10.780662730408704
1382,-3.8775922721396086,-9.456989574531349,-6.345905287436849,-11.735383357434818,-7.437669907874418,-12.430387998670444
1383,-6.431958430168137,-11.383780546781082,-6.291971257243027,-12.159315581439396,-6.203676123411371,-12.22442599035547
1384,-8.927295248322082,-12.585090569610358,-7.421813453287561,-12.525997854232806,-6.88042937753519,-12.392056105505118
1385,-2.0024656025223635,-9.559891099540963,-4.375480374238005,-10.361765592839712,-4.499093791972677,-10.823730736197952
1386,-2.366176627497083,-10.379246069265193,-3.382987356554826,-10.425850563241497,-4.71325054101464,-10.879484489996145
1387,-4.655142841850676,-10.33871454617001,-4.653375406819209,-9.914910951384519,-4.25522036791851,-10.046809143630703
1388,-5.572044370250325,-13.214896632614796,-5.4267885884705915,-12.389898765675827,-5.170569846073133,-11.955147569010892
1389,-6.713715995850805,-12.437098434937866,-6.650695599717172,-12.325346667867501,-6.724720055780207,-11.8737441509342
1390,-2.128825061705342,-8.361781157662548,-4.34768860536399,-9.768130125197585,-5.236195479461027,-10.643496810777412
1391,-3.1498132986444887,-10.674691894365836,-3.95968105163732,-9.830263736690508,-4.483054045182643,-10.476913167095212
1392,-6.105487440535484,-9.384227769866357,-6.76141866145579,-11.273527062128426,-7.064459381616824,-11.728792557189522
